session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f,time_s,knee_angle_imu,thigh_pitch,shank_pitch
20260218_175550,512,0.01,6.915,-6.226,-1.44,1.2048695652173913,1.0286722408026756,-1.4428896321070237,-1.074,-9.645,0.4,-0.3747826086956521,-0.2311672240802675,-0.6044046822742475,471197,5.685453471233799,1.217654021683805,-7.12482532325111,1.2867106715488288,-1.1322893271818164,-1.4662836724245667,-1.1949216013872646,-0.2876708146073192,-9.596268238358382,-0.2140065361381647,0.3239493680092863,-0.584082438717639,5.14,165.1175876705295,15.933265963938307,1.0508536344677923
20260218_175550,513,0.01,5.921,-7.354,-2.509,1.0028695652173911,1.2026722408026755,-1.3768896321070234,-0.433,-9.753,0.121,-0.4067826086956521,-0.2971672240802676,-0.6244046822742475,471207,5.566506144776204,1.1988387850441933,-7.228963232643284,1.2882849664459894,-1.0696329987207975,-1.4303983273827734,-1.463475900502427,-0.2980060988664656,-9.63927220111714,-0.1658722010588328,0.3235964892839356,-0.58324704310725,5.15,164.1982923456166,16.579451712171185,0.7777440577878065
20260218_175550,514,0.01,5.416,-7.933,-0.282,1.2708695652173911,1.4036722408026756,-1.3658896321070235,-0.3,-9.807,0.323,-0.3537826086956521,-0.3161672240802676,-0.5874046822742476,471217,5.453888411320659,1.1847859898052444,-7.35280642137702,1.273165109249066,-0.985429058670009,-1.402030267176144,-1.7388987265780615,-0.303719206510806,-9.68069046017731,-0.1292838768144466,0.2940598267097246,-0.5789376502331931,5.16,163.29151250802227,17.175163445088277,0.46667595311052856
20260218_175550,515,0.01,4.873,-8.035,-0.404,1.2588695652173911,1.5496722408026755,-1.3628896321070236,-0.76,-9.132,0.007,-0.2747826086956522,-0.1941672240802675,-0.5484046822742475,471227,5.371543735467252,1.1758027465022105,-7.482866144689446,1.2423428281545608,-0.8819869779158028,-1.379556569811903,-2.010378704315133,-0.3051427108178555,-9.717751151801414,-0.1074734140194222,0.2413390767525038,-0.5712567083120861,5.17,162.3940948819981,17.725903439387945,0.11999832138605304
20260218_175550,516,0.01,4.865,-7.926,-1.048,1.1778695652173912,1.4946722408026756,-1.4068896321070234,-2.024,-9.389,-0.212,-0.2637826086956522,-0.0471672240802675,-0.4954046822742474,471237,5.341043359031292,1.1714933623235724,-7.606742059321514,1.198336536780422,-0.763229126432883,-1.3605198289490923,-2.264267038332642,-0.3031208364288023,-9.747908237373808,-0.1025654256244866,0.1728012068341468,-0.560289031957182,5.18,161.50035771098612,18.241752637142472,-0.2578896518714081
20260218_175550,517,0.01,5.228,-9.086,-0.225,1.2848695652173912,1.3676722408026756,-1.4188896321070237,-3.074,-9.824,0.602,-0.2547826086956521,0.0238327759197324,-0.4814046822742475,471247,5.378674178787293,1.1710040542304343,-7.714583156961082,1.1452905750816211,-0.6333694164020733,-1.3420542238773658,-2.485312682505283,-0.2987817695155962,-9.76903895861908,-0.1154673316451755,0.0961873758146557,-0.5460858857242865,5.19,160.60361705658647,18.735914359073,-0.6604685843405235
20260218_175550,518,0.01,5.051,-8.079,-0.063,1.4438695652173912,1.2086722408026755,-1.4508896321070237,-3.572,-10.009,-0.319,-0.2247826086956521,-0.0341672240802675,-0.5164046822742475,471257,5.493039746676655,1.1732617072097284,-7.799741282292019,1.0887676853132282,-0.4957118086756808,-1.3213233978508032,-2.6587689028878128,-0.2932769266156582,-9.779732976551122,-0.145787279844031,0.0187930366601375,-0.5286845951784546,5.2,159.69784027997508,19.222830932996885,-1.0793287870280288
20260218_175550,519,0.01,5.275,-7.333,0.826,1.1358695652173911,0.9356722408026756,-1.3548896321070236,-3.762,-10.164,-0.467,-0.2137826086956521,-0.1711672240802675,-0.5204046822742475,471267,5.68358570191713,1.1771570558451727,-7.858502317408122,1.0352061656124565,-0.351853271261704,-1.295899512201726,-2.7728114922240943,-0.2875465953209806,-9.77961590903975,-0.1918235214208447,-0.0530888239792948,-0.5081679390496922,5.21,158.7790807207083,19.716235332084526,-1.5046839472071647
20260218_175550,520,0.01,5.22,-7.527,-0.893,0.5638695652173914,0.7896722408026756,-1.2888896321070236,-3.732,-10.053,-0.056,-0.2607826086956522,-0.2111672240802675,-0.5354046822742475,471277,5.9403117047881135,1.181656694022261,-7.889049093775134,0.9911128484276134,-0.2014707822117741,-1.2640295153575685,-2.8205864482952,-0.2821586215075126,-9.769577061710358,-0.2506618949862256,-0.1144166059858185,-0.4847513072042189,5.22,157.84641498388916,20.22750341212781,-1.9260816039830395
20260218_175550,521,0.01,6.226,-7.289,0.224,1.3798695652173911,0.7136722408026757,-1.2328896321070235,-3.508,-10.131,-0.568,-0.3017826086956521,-0.2461672240802676,-0.5344046822742475,471287,6.244764642966527,1.1858649728557578,-7.890046478541547,0.9621417550163736,-0.0427243185121729,-1.224763924650966,-2.801325406509199,-0.2772458424223465,-9.751761657591825,-0.3183892869237894,-0.1613380230878843,-0.4588702316124319,5.23,156.9022030470148,20.76460048909507,-2.333196463890097
20260218_175550,522,0.01,6.404,-6.994,-0.981,1.2418695652173912,0.7586722408026756,-1.1248896321070234,-2.9,-9.723,0.2,-0.2847826086956521,-0.5421672240802675,-0.4884046822742475,471297,6.572227975991709,1.1890716608948668,-7.859355979462928,0.952241233451061,0.1268671568240026,-1.1779566897046947,-2.7202644985186004,-0.2725444692099789,-9.72925437829656,-0.3903968372668439,-0.1908720163601623,-0.4312342337898039,5.24,155.95163332092218,21.33176913768836,-2.7165975413894676
20260218_175550,523,0.01,6.937,-7.107,0.619,1.5738695652173913,0.9586722408026755,-1.0158896321070234,-1.607,-9.318,0.139,-0.2547826086956521,-0.7581672240802675,-0.4394046822742474,471307,6.894835090656267,1.19079828651202,-7.793343443942732,0.963032369157936,0.3093571911975957,-1.1241716236550623,-2.587470692912476,-0.2675158515059628,-9.70549583478794,-0.4617202831479212,-0.2004645558155672,-0.4028187935297159,5.25,155.0016927038601,21.92990976331387,-3.06839753282601
20260218_175550,524,0.01,7.978,-7.669,-0.374,1.1438695652173911,0.9916722408026756,-0.9798896321070234,-0.523,-8.979,0.491,-0.2377826086956521,-0.6891672240802675,-0.3654046822742475,471317,7.18516921295106,1.1908170786614738,-7.687065400003184,0.9935210482269526,0.5054239497577593,-1.0645440992604531,-2.4160105410814747,-0.2615226532987323,-9.68359062402944,-0.5273549868616177,-0.187608115501136,-0.3747841711434697,5.26,154.05984901098853,22.557433186240957,-3.382717802770512
20260218_175550,525,0.01,8.24,-7.359,1.165,1.1588695652173913,0.9986722408026756,-1.0378896321070237,-1.091,-9.212,0.092,-0.2647826086956522,-0.4581672240802675,-0.3394046822742474,471327,7.419808444745181,1.1891045316210147,-7.535365365961338,1.0401718351260882,0.7137784949460114,-1.0006432606828854,-2.2200803498059534,-0.2540268979130762,-9.665733524852548,-0.5824995354897841,-0.1497180520501445,-0.3483321826572074,5.27,153.13277036478203,23.211287292697268,-3.655942342520686
20260218_175550,526,0.01,8.327,-8.233,0.994,1.0788695652173912,1.0836722408026755,-0.9568896321070234,-1.877,-9.558,-0.06,-0.2537826086956521,-0.4281672240802676,-0.2394046822742475,471337,7.582265795956191,1.1857221555176307,-7.334645922574363,1.0973099629955498,0.9310286940592184,-0.9343618938161904,-2.0136618470732595,-0.2447767843915128,-9.652956819144691,-0.6227269790880535,-0.0843826576439303,-0.324532453167511,5.28,152.225320170747,23.88789186851144,-3.886787960741552
20260218_175550,527,0.01,7.566,-7.28,0.931,1.0808695652173912,1.2136722408026757,-0.8548896321070234,-2.739,-9.872,-0.434,-0.3087826086956521,-0.3231672240802676,-0.1924046822742475,471347,7.664882016888789,1.1806633238066009,-7.084875084298711,1.1577797565383394,1.1519659693559157,-0.8678366624447131,-1.8099649636708284,-0.2339480181215646,-9.645281494374457,-0.6441377581427989,0.0100380307981629,-0.3041617632034489,5.29,151.33992691910032,24.58381099712013,-4.076262083779542
20260218_175550,528,0.01,7.592,-7.432,1.771,0.9758695652173912,1.2616722408026757,-0.8448896321070234,-2.871,-10.239,-0.29,-0.3547826086956521,-0.4001672240802675,-0.2084046822742475,471357,7.669441450927411,1.173731901583469,-6.791292733679143,1.2137694878986094,1.370155601299572,-0.8033821317091655,-1.6214984647337791,-0.2222049105464398,-9.64218698146655,-0.6435777347464857,0.1336414557981763,-0.2875997276503984,5.3,150.47632664487534,25.2960919541533,-4.227581400971362
20260218_175550,529,0.01,7.735,-7.455,1.362,1.0908695652173912,1.2256722408026757,-0.8138896321070234,-2.882,-10.319,-0.151,-0.3117826086956521,-0.4711672240802675,-0.2794046822742475,471367,7.606532865626302,1.164511441661836,-6.465322039824872,1.2577058812811508,1.5786802778399665,-0.7434143081489653,-1.4602846381509775,-0.2106518059619553,-9.64317882895389,-0.6189828577047777,0.284310499449977,-0.2748094568866938,5.31,149.63165445072954,26.022271846286,-4.346073702984448
20260218_175550,530,0.01,7.274,-6.566,2.487,1.2428695652173911,1.3346722408026757,-0.7348896321070234,-2.351,-9.778,-0.019,-0.2067826086956521,-0.6791672240802675,-0.3414046822742475,471377,7.49388125944288,1.1524495936381811,-6.124340617442709,1.2831227539379484,1.770894227887842,-0.6903419751095102,-1.3376730271980428,-0.2006619211520272,-9.64819786506495,-0.5698411992743334,0.4574048860095983,-0.2654053686941233,5.32,148.80089060401846,26.760100998015307,-4.439008397966223
20260218_175550,531,0.01,6.762,-5.969,1.877,1.2458695652173912,1.3116722408026755,-0.6488896321070234,-0.914,-9.484,0.559,-0.1557826086956521,-0.9851672240802676,-0.3604046822742475,471387,7.353986346777401,1.137035431414148,-5.790191730056397,1.2854158147495975,1.941074054116564,-0.6464135720882292,-1.2634367571199612,-0.1935996334408126,-9.65769533245424,-0.4976702561286032,0.6459783088701454,-0.2587807104825819,5.33,147.97767511180203,27.50707698815466,-4.515247900043296
20260218_175550,532,0.01,7.109,-5.672,1.753,1.3258695652173913,1.3276722408026755,-0.6198896321070234,0.469,-9.613,0.762,-0.1077826086956521,-1.0551672240802676,-0.3434046822742475,471397,7.2114275921713,1.1180056503229,-5.486583452412575,1.2624058717347548,2.0849013552260622,-0.6135221838792045,-1.2442451581152785,-0.1904868218147408,-9.672355754625524,-0.406331994798176,0.8415223238085219,-0.2542476201235094,5.34,147.15543216425297,28.259942875298623,-4.584624960448397
20260218_175550,533,0.01,7.379,-3.924,1.991,1.2968695652173912,1.3556722408026756,-0.5778896321070234,0.524,-9.161,2.115,-0.0287826086956521,-0.7131672240802676,-0.3024046822742475,471407,7.090158365349946,1.0954977221491595,-5.235788867781059,1.2146437340027931,2.199779606965725,-0.5929886605187162,-1.2820102740419623,-0.1916910769987473,-9.69260612050476,-0.3019914582514171,1.035067565238481,-0.2511424342579915,5.35,146.32859520034168,29.014365288228227,-4.657039511430065
20260218_175550,534,0.01,7.249,-4.585,1.679,0.8918695652173914,1.3546722408026757,-0.5268896321070234,-0.3,-9.18,1.555,-0.0027826086956521,-0.1511672240802675,-0.2214046822742475,471417,7.011032923370051,1.0700844646852892,-5.055259823352682,1.1454048749353225,2.285045918329367,-0.5853577765723986,-1.3728021240388268,-0.1967216494788491,-9.71813836248797,-0.1925939644650566,1.218344816202815,-0.2488686332382002,5.36,145.49358607649108,29.765016143356004,-4.741397780152913
20260218_175550,535,0.01,6.634,-4.05,2.876,1.0368695652173912,1.2546722408026756,-0.5128896321070234,-1.371,-9.304,1.889,-0.0577826086956521,0.2958327759197324,-0.1434046822742475,471427,6.98972550492423,1.0426690248588049,-4.954837338121155,1.0603466150573966,2.3421450882699744,-0.5902501544725882,-1.506897810296205,-0.2042024198119415,-9.747665052560746,-0.0868814523406339,1.384672866699432,-0.2468801087209194,5.37,144.64921627455695,30.50616420767933,-4.844619517763715
20260218_175550,536,0.01,6.785,-3.984,2.546,0.9948695652173912,0.9976722408026756,-0.5078896321070234,-3.038,-9.868,1.548,-0.2397826086956521,0.5128327759197325,-0.1424046822742475,471437,7.035154480873289,1.0142706936885777,-4.935150280334901,0.9668412292035992,2.374775300058677,-0.6063113054793701,-1.6701173021994045,-0.2120507553340365,-9.779033813012402,0.0068649572995415,1.529323256222979,-0.244634737658577,5.38,143.79640781045507,31.232638288259285,-4.970953901285656
20260218_175550,537,0.01,7.09,-4.525,2.667,0.9718695652173912,0.6586722408026756,-0.5568896321070234,-3.141,-10.375,1.673,-0.3987826086956522,0.5138327759197325,-0.1954046822742475,471447,7.148520161016287,0.9857663370475958,-4.987557324711558,0.8730555956698358,2.388930635860364,-0.6312874488938844,-1.8461058263293373,-0.2178345035857229,-9.809673236919933,0.0820577312189364,1.649287414473927,-0.2415603593337412,5.39,142.93745894126027,31.940786415393074,-5.121754643346667
20260218_175550,538,0.01,7.435,-5.375,2.735,0.8278695652173913,0.4476722408026755,-0.6868896321070234,-3.204,-10.952,1.651,-0.4387826086956521,0.4938327759197324,-0.2314046822742475,471457,7.323060773732895,0.957660266995869,-5.095663636333005,0.7869096962866585,2.392718961435049,-0.6622355673602619,-2.0188925569065157,-0.2192235402774072,-9.837186617979082,0.1347073750618521,1.742568518000087,-0.237066808227744,5.4,142.0752695563532,32.62901470530003,-5.295715738346802
20260218_175550,539,0.01,6.952,-5.838,2.607,0.7378695652173913,0.6316722408026756,-0.7318896321070234,-2.209,-10.414,1.2,-0.3737826086956521,0.2968327759197324,-0.2654046822742474,471467,7.544594755107637,0.9299451671691265,-5.238105636857598,0.7150871541451969,2.395861030263304,-0.6958456457782317,-2.175034022293952,-0.2144202359075455,-9.859826324548422,0.1637943897143124,1.8072714171067368,-0.2306132878495539,5.41,141.21286129158062,33.297698264263566,-5.489440444155822
20260218_175550,540,0.01,8.09,-6.075,1.697,0.8648695652173913,0.4536722408026755,-0.8018896321070234,-1.565,-9.444,0.78,-0.2437826086956521,-0.0941672240802675,-0.2844046822742475,471477,7.792857913697988,0.9020972038156524,-5.392021651059335,0.6622668861811984,2.4088647961307483,-0.7288241285988403,-2.3049151362090003,-0.2024613327846324,-9.876633548579177,0.1710646950928921,1.8408365594693277,-0.2218122935724358,5.42,140.35327685460246,33.948557851579736,-5.698165293817803
20260218_175550,541,0.01,6.9,-6.627,2.617,0.8848695652173914,0.7586722408026756,-0.8348896321070234,-1.555,-8.932,1.442,-0.1527826086956521,-0.3471672240802675,-0.3064046822742475,471487,8.043581201543056,0.8732190187912998,-5.536487743173463,0.6306930132582593,2.4419740657383766,-0.7582690879922471,-2.4031646413715766,-0.1833294853376068,-9.88720936282316,0.1603669518809067,1.8397451178170128,-0.2105319406925316,5.43,139.49972537483524,34.58378528643989,-5.9164893387248885
20260218_175550,542,0.01,7.753,-6.793,1.927,0.8928695652173914,0.3776722408026756,-0.9548896321070234,-2.009,-9.222,1.396,-0.0517826086956521,-0.2701672240802675,-0.2994046822742475,471497,8.271183679116037,0.8423042482803407,-5.655237390256108,0.6201231511573374,2.504063778013355,-0.7819657560159204,-2.468439281189891,-0.1578749787636472,-9.891296359834998,0.1367618976521605,1.799901247449153,-0.1969547287222732,5.44,138.65576505728615,35.205210701019936,-6.139024241693917
20260218_175550,543,0.01,9.544,-6.065,2.761,1.0158695652173912,0.5236722408026756,-0.9098896321070234,-2.753,-9.672,2.4,-0.0237826086956521,-0.0041672240802675,-0.1724046822742475,471507,8.451851668146334,0.8085569353675858,-5.738189201656563,0.6281223478699818,2.601661774067617,-0.7985466871683077,-2.5029158396733733,-0.1276004369901597,-9.888459369837271,0.1056581021941376,1.7176827941818438,-0.181563181956129,5.45,137.82535581851377,35.81370677510859,-6.3609374063776345
20260218_175550,544,0.01,9.194,-5.252,2.986,0.9658695652173912,1.1186722408026757,-0.7158896321070234,-2.765,-9.927,2.367,-0.0007826086956521,0.1148327759197324,-0.1044046822742474,471517,8.566632830821542,0.7716754710717492,-5.781629638317469,0.6506152171137705,2.7382214588653038,-0.8074914804424586,-2.5117168062010804,-0.0943861939144268,-9.878086649281846,0.0721606989854186,1.5914038152863583,-0.1650476135058862,5.46,137.0127022462588,36.40891157944115,-6.578386174300044
20260218_175550,545,0.01,9.75,-4.812,3.276,0.8318695652173913,0.8956722408026756,-0.6888896321070234,-2.557,-10.479,1.939,-0.0347826086956521,0.1648327759197324,-0.0564046822742474,471527,8.604045523552898,0.7320153536473092,-5.78725856951299,0.6825719200404625,2.91369033086293,-0.808981490677554,-2.502305413785212,-0.0602285257328407,-9.859737717373108,0.0406960965364239,1.4227494050614338,-0.1481600200757465,5.47,136.22189434434497,36.989266160438326,-6.788839495216692
20260218_175550,546,0.01,9.077,-4.537,2.77,0.6708695652173914,0.8616722408026756,-0.7018896321070234,-3.302,-10.415,1.844,-0.0827826086956521,0.3488327759197324,-0.0584046822742474,471537,8.561689013715133,0.690579758371131,-5.760591904381466,0.7186900823786467,3.124365280377639,-0.8036633506932565,-2.483748195543922,-0.0270358618856903,-9.833662508795816,0.0148560914969308,1.2177064434084135,-0.1315588678494609,5.48,135.45642293284806,37.55230846004884,-6.991268607103115
20260218_175550,547,0.01,8.556,-4.796,3.197,0.5508695652173914,0.7126722408026757,-0.7278896321070234,-3.041,-10.343,1.762,-0.0357826086956521,0.4878327759197324,-0.0694046822742474,471547,8.446499464105184,0.6488418949365252,-5.709315317151747,0.75396029574136,3.3630242533528767,-0.7923946659892582,-2.465716210235626,0.0035061313613932,-9.801214045150044,-0.0026628546891976,0.9866371494402144,-0.1156926199344177,5.49,134.71869425438274,38.09513292712779,-7.186172818489457
20260218_175550,548,0.01,8.225,-5.919,3.237,0.4198695652173912,0.4566722408026755,-0.7778896321070234,-2.498,-9.957,0.488,-0.0507826086956521,0.0048327759197324,-0.0924046822742475,471557,8.273586197347166,0.6084583795485213,-5.642051148356183,0.7840679473896178,3.619358840654486,-0.776036728684374,-2.457171501333259,0.030016674006628,-9.76491271761624,-0.0101469709717564,0.7433747760747107,-0.1007543551155229,5.5,134.00969092148426,38.614909286490274,-7.375399792025455
20260218_175550,549,0.01,7.281,-6.562,3.767,0.4418695652173913,0.6156722408026756,-0.7548896321070234,-2.131,-9.192,-0.066,0.0062173913043478,-0.2381672240802675,-0.1304046822742474,471567,8.063890776429293,0.5709662778963375,-5.567695998515563,0.8056567897637371,3.880753185120687,-0.7553295343624523,-2.464833467434676,0.0514758769516295,-9.728068438093691,-0.0070352424676515,0.503488952264644,-0.0867136325183676,5.51,133.32891366260733,39.10935393044693,-7.561732406945749
20260218_175550,550,0.01,7.504,-5.927,4.204,0.4968695652173913,0.7276722408026756,-0.7688896321070234,-1.463,-9.272,-0.481,0.1022173913043478,-0.4231672240802676,-0.1394046822742475,471577,7.8411346514492735,0.5375556093419069,-5.495151628505393,0.8165171899077543,4.133422745903136,-0.730850461138269,-2.491697084431057,0.0672746365158979,-9.694056247428549,0.0058721044237134,0.282102663319214,-0.073405988183037,5.52,132.67467689318596,39.57706667724338,-7.748256429570667
20260218_175550,551,0.01,7.253,-6.904,3.923,0.3368695652173913,1.0256722408026755,-0.7848896321070234,-1.255,-9.561,-0.763,0.1152173913043478,-0.4141672240802675,-0.1224046822742475,471587,7.628605600850696,0.5089766125390742,-5.433064393923599,0.8157450498140678,4.363848006464987,-0.703033310865346,-2.53600670437005,0.0772608481585345,-9.66548521178616,0.0262958863812729,0.0917749236200719,-0.0606441765237668,5.53,132.04472168113224,40.0176862884777,-7.937592030390052
20260218_175550,552,0.01,7.152,-5.696,4.905,0.6768695652173914,0.9976722408026756,-0.7048896321070234,-1.98,-9.275,-0.36,0.1672173913043478,-0.1571672240802675,-0.0864046822742475,471597,7.446279951860036,0.485591109607762,-5.389198317317032,0.8038629213210097,4.560347608176159,-0.6722142464587674,-2.591089728249346,0.0817658813860203,-9.643540020813262,0.0505985649525048,-0.0590591097271065,-0.0483131260257297,5.54,131.43698331042128,40.431874784846386,-8.131141904732338
20260218_175550,553,0.01,6.955,-5.421,5.543,0.6418695652173914,0.9696722408026756,-0.6578896321070234,-2.517,-8.886,-0.229,0.1942173913043478,0.1838327759197324,-0.0224046822742474,471607,7.308631465994487,0.4675273592266141,-5.369276542902696,0.7828430941776666,4.714561164287941,-0.6386748171830504,-2.646280362795145,0.0815855572503683,-9.627708962495753,0.0742247170290784,-0.1667714816573412,-0.0364219613282122,5.55,130.85026469569615,40.82119635801407,-8.328538946289768
20260218_175550,554,0.01,7.875,-4.234,5.314,0.5698695652173913,0.8726722408026756,-0.5748896321070234,-3.275,-9.949,-0.105,0.0572173913043478,0.4218327759197324,0.0155953177257525,471617,7.223300102947853,0.4548637613157898,-5.375441091088943,0.7559591030078043,4.822572944237523,-0.6026660966657037,-2.6888519767385146,0.0778946821088843,-9.615984276329836,0.0924214788303694,-0.2322848707874723,-0.0251057845728483,5.56,130.28457635993433,41.18798455558002,-8.52743908448565
20260218_175550,555,0.01,7.446,-4.092,5.101,0.4798695652173912,0.7436722408026756,-0.5308896321070234,-3.923,-10.403,0.494,-0.0077826086956521,0.5158327759197325,0.0335953177257525,471627,7.190635212535731,0.4477613808771279,-5.404776425271342,0.7274258393802641,4.885431568954839,-0.5644157689375667,-2.7065393154087785,0.0720928003081772,-9.605473831671338,0.1010800301435264,-0.2600582393711727,-0.0145887726613475,5.57,129.74102133407857,41.53526899345857,-8.723709672462839
20260218_175550,556,0.01,6.999,-4.051,4.55,0.4868695652173913,0.4796722408026755,-0.4848896321070234,-3.916,-9.643,-0.114,0.0232173913043478,0.4898327759197324,0.0275953177257525,471637,7.204025079889915,0.4464916259699609,-5.448491883855023,0.7018506842766442,4.908931636603797,-0.5241342413952704,-2.690005717857859,0.0656034314539008,-9.593231264764569,0.0974781085981737,-0.2566565258071477,-0.0051308786817526,5.58,129.22127781252868,41.86676777610539,-8.911954411365906
20260218_175550,557,0.01,6.676,-4.95,4.732,0.3918695652173913,0.5346722408026756,-0.4138896321070234,-3.665,-9.704,0.057,0.0102173913043478,0.1938327759197324,-0.0084046822742474,471647,7.250899947026494,0.4513507845233308,-5.492275424890322,0.6835791322039025,4.90269557003111,-0.4820410653339898,-2.6345925471494978,0.0596673597580529,-9.577043610307102,0.0807275421558077,-0.2292860072558673,0.0030203396745732,5.59,128.72687386940646,42.18688867615337,-9.086237454440175
20260218_175550,558,0.01,6.592,-6.025,4.884,0.3478695652173912,0.6196722408026756,-0.3848896321070234,-2.7,-9.973,0.153,0.0242173913043478,-0.1101672240802675,-0.0374046822742474,471657,7.314327034374002,0.462496418884235,-5.518020772687104,0.6760526878389687,4.878751496915345,-0.4384278486243368,-2.5408969770684258,0.0551732474014483,-9.55594724850673,0.0518285218408909,-0.1846082228651287,0.0096610968895367,5.6,128.2584917528768,42.50066752651519,-9.240840720608018
20260218_175550,559,0.01,7.1,-6.374,4.726,0.3988695652173913,0.6456722408026756,-0.3878896321070234,-1.768,-9.724,-0.203,0.0332173913043478,-0.3281672240802675,-0.0074046822742474,471667,7.375130655374175,0.4797667218145691,-5.506700597292983,0.6812924430924366,4.84988054165377,-0.3937602563078083,-2.414095075402842,0.0525564447901209,-9.530351766805436,0.0133616397620775,-0.128013186645014,0.0146465008520216,5.61,127.81548645231058,42.8136101390755,-9.37090340861393
20260218_175550,560,0.01,8.136,-6.367,4.582,0.4028695652173913,0.7106722408026757,-0.4058896321070234,-1.078,-9.319,-0.081,0.0522173913043478,-0.3061672240802676,0.0305953177257525,471677,7.414400739597581,0.5025477896255586,-5.44177935256473,0.6995860187333041,4.828001569839117,-0.3488027860368044,-2.262330615339911,0.0517774201063558,-9.501779512479944,-0.0310445759264918,-0.063389120947844,0.0178972929671638,5.62,127.3957058255699,43.13145533508141,-9.472838839348682
20260218_175550,561,0.01,8.344,-6.325,4.63,0.4758695652173912,0.6926722408026756,-0.4358896321070234,-0.977,-8.789,-0.16,0.0972173913043478,-0.1771672240802675,0.0275953177257525,471687,7.416107206682019,0.5297367943956328,-5.31237794246939,0.7294099191933975,4.822813641408747,-0.304730802903642,-2.0947769344145537,0.0523726277513131,-9.472341041925027,-0.0772910018678718,0.0066937462813366,0.01940532378233,5.63,126.99560721681593,43.45990115192406,-9.544491631260035
20260218_175550,562,0.01,7.932,-5.836,4.692,0.6158695652173913,0.6896722408026756,-0.3918896321070234,-0.96,-8.882,-0.341,0.0962173913043478,-0.1691672240802675,0.0375953177257525,471697,7.369406402536908,0.5598174993079801,-5.115470038802118,0.7675828377858565,4.840857943809318,-0.2631826161191676,-1.92004069766792,0.0535572429174821,-9.444145942005136,-0.1212829452134723,0.0805457235630323,0.0192387930832399,5.64,126.61059847851281,43.80432547226615,-9.585076049221037
20260218_175550,563,0.01,7.411,-5.045,4.513,0.7058695652173913,0.7626722408026756,-0.2918896321070234,-1.383,-9.449,0.211,0.0652173913043478,-0.1111672240802675,0.0275953177257525,471707,7.27021473966103,0.5910287625338483,-4.856655037091469,0.8096226983513529,4.885095287720126,-0.2262085132443085,-1.745392921663688,0.0543533335994947,-9.418862561040834,-0.1592361712030828,0.1568531728693156,0.0175427267660349,5.65,126.2354914469478,44.16950527413661,-9.595003278915595
20260218_175550,564,0.01,7.113,-4.415,4.883,0.7068695652173913,0.8596722408026756,-0.1768896321070234,-2.099,-9.624,0.105,0.0552173913043478,0.0728327759197324,0.0195953177257525,471717,7.121766494695261,0.621578646474501,-4.54941216092818,0.850264375738015,4.955016622189262,-0.196097100706914,-1.5769585449895154,0.0537196243802034,-9.397563362640168,-0.1878333555038961,0.2342677931283688,0.0145289687208853,5.66,125.86494715069223,44.55931842888767,-9.575734420420103
20260218_175550,565,0.01,7.08,-3.651,5.419,0.6838695652173914,0.9476722408026756,-0.0858896321070234,-2.634,-9.641,0.325,0.0492173913043478,0.0608327759197324,0.0295953177257525,471727,6.9341006496641455,0.6498468224250815,-4.213089741388473,0.8840787067129868,5.047214473198788,-0.1750961792988049,-1.4206024737087275,0.0506680441545134,-9.38085288671377,-0.2043081259857003,0.3111877795175684,0.0104529279338141,5.67,125.49382280655422,44.97640982156156,-9.529767371884217
20260218_175550,566,0.01,6.587,-2.833,5.637,0.6848695652173914,0.9876722408026756,-0.0508896321070234,-2.784,-9.693,0.266,0.0062173913043478,-0.0841672240802675,0.0035953177257525,471737,6.722632464392416,0.6745295634272865,-3.870138441137864,0.9061166576531924,5.156256063687936,-0.1650816232578433,-1.282958099057082,0.0443628978192121,-9.369148895197537,-0.2065469935421622,0.3857567299509207,0.0055792302507287,5.68,125.11739799173135,45.42182010928351,-9.46078189898513
20260218_175550,567,0.01,6.165,-2.676,5.652,0.6768695652173914,1.0226722408026756,-0.0628896321070234,-2.248,-9.519,0.574,0.0002173913043478,-0.2451672240802676,-0.0274046822742474,471747,6.506100269087333,0.69470782999905,-3.5432009379112723,0.9124925319437556,5.275642667825087,-0.1672481066851605,-1.1719647511750262,0.0342058585429057,-9.362938645899945,-0.1932665962690883,0.4560479558175782,0.0001434865309711,5.69,124.73153315114247,45.89460839118719,-9.37385845767033
20260218_175550,568,0.01,5.905,-3.007,5.545,0.6498695652173914,1.0096722408026757,-0.1308896321070234,-1.44,-9.484,0.568,0.0022173913043478,-0.3361672240802675,-0.0544046822742474,471757,6.3042362170195165,0.7098466883313154,-3.252603438085136,0.9008244134265404,5.398649821946949,-0.1818918637039291,-1.0964569868971197,0.019911465301577,-9.362870256213489,-0.1642586033790131,0.520364545487173,-0.0056785546475191,5.7,124.33285140526314,46.39154717655631,-9.275601418180555
